review_id,product_category,review_body,rating,verified,split,sentiment
R001409,Kitchen,Bought the keyboard for my home office 18 weeks back and found it fantastic. Packaging was tidy and nothing was scratched.,4,True,train,positive
R001410,Office,Compared to the mousepad it replaced 27 weeks ago this one is broken. The listing photos do not match what turned up.,1,True,train,negative
R001411,Kitchen,Bought the speaker for my studio 13 weeks back and found it flawless. It has survived two house moves already.,4,True,train,positive
R001412,Office,Ordered the keyboard on a whim for 52 pounds and the finish is ordinary. I neither regret it nor recommend it.,3,True,train,neutral
R001413,Office,Honestly the mousepad was sturdy for the 180 pounds I paid. Packaging was tidy and nothing was scratched.,1,True,train,positive
R001414,Office,"Ordered the kettle on a whim for 40 pounds and the finish is acceptable. No complaints, but no enthusiasm either.",3,True,test,neutral
R001415,Kitchen,Bought the router for my home office 12 weeks back and found it fantastic. Battery life beat what the listing promised.,4,False,test,positive
R001416,Office,After 28 weeks of daily use the headset still looks average. It sits in a drawer more often than not.,3,True,train,neutral
R001417,Office,Compared to the chair it replaced 8 weeks ago this one is terrible. Mine arrived with a crack down one side.,2,True,train,negative
R001418,Office,"Setup took about 19 minutes and the whole mousepad felt unremarkable. No complaints, but no enthusiasm either.",3,True,train,neutral
R001419,Kitchen,Setup took about 44 minutes and the whole monitor felt outstanding. Packaging was tidy and nothing was scratched.,4,True,train, positive
R001420,Kitchen,After 14 weeks of daily use the router still looks superb. Worth every bit of what I paid.,4,True,train,positive
R001421,Kitchen,The backpack arrived on day 3 and the build quality felt superb. Support answered my question the same afternoon.,5,False,test,positive
R001422,Audio,Ordered the toaster on a whim for 97 pounds and the finish is flimsy. I would not put this in front of a guest.,2,True,train,negative
R001423,Office,Bought the speaker for my home office 8 weeks back and found it adequate. It sits in a drawer more often than not.,3,False,train,neutral
R001424,Kitchen,Honestly the monitor was serviceable for the 145 pounds I paid. There are better options if you can spend more.,3,False,train,neutral
R001425,Office,After 20 weeks of daily use the kettle still looks defective. I have started a return and want my money back.,1,True,test,negative
R001426,Kitchen,"Ordered the chair on a whim for 179 pounds and the finish is passable. No complaints, but no enthusiasm either.",3,True,train,neutral
R001427,Audio,I have used this router for 22 weeks now and it is superb. Worth every bit of what I paid.,4,False,test,positive
R001428,Audio,Setup took about 29 minutes and the whole mousepad felt awful. It rattles badly whenever it is switched on.,2,True,test,negative
R001429,Audio,Compared to the keyboard it replaced 25 weeks ago this one is useless. Save your money and buy something else.,1,False,train,negative
R001430,Audio,Honestly the chair was unremarkable for the 146 pounds I paid. About what I expected at this price.,3,True,train,positive
R001431,Office,I have used this keyboard for 28 weeks now and it is awful. Support have ignored two emails so far.,1,True,test,negative
R001432,Audio,The blender arrived on day 13 and the build quality felt unusable. Support have ignored two emails so far.,4,True,test,negative
R001433,Audio,Ordered the router on a whim for 129 pounds and the finish is awful. It rattles badly whenever it is switched on.,3,True,test,negative
R001434,Audio,Bought the speaker for my kitchen 21 weeks back and found it shoddy. Mine arrived with a crack down one side.,1,True,train,negative
R001435,Audio,Compared to the mousepad it replaced 24 weeks ago this one is impressive. It has survived two house moves already.,4,True,train,positive
R001436,Office,Bought the router for my home office 9 weeks back and found it excellent. Packaging was tidy and nothing was scratched.,4,True,train,positive
R001437,Audio,After 20 weeks of daily use the toaster still looks awful. It rattles badly whenever it is switched on.,2,True,train,negative
R001438,Kitchen,Setup took about 45 minutes and the whole lamp felt unremarkable. About what I expected at this price.,3,False,train,neutral
R001439,Audio,Honestly the headset was outstanding for the 165 pounds I paid. Battery life beat what the listing promised.,4,True,train,positive
R001440,Audio,After 27 weeks of daily use the chair still looks useless. I would not put this in front of a guest.,2,True,train,negative
R001441,Audio,Bought the headset for my workshop 7 weeks back and found it brilliant. Packaging was tidy and nothing was scratched.,3,True,train,positive
R001442,Audio,Ordered the mousepad on a whim for 145 pounds and the finish is terrible. Support have ignored two emails so far.,1,True,test,negative
R001443,Audio,Compared to the chair it replaced 2 weeks ago this one is perfect. My partner liked it enough to ask for one.,4,True,train,positive
R001444,Kitchen,Bought the mousepad for my workshop 14 weeks back and found it broken. I have started a return and want my money back.,1,True,train,negative
R001445,Audio,The chair arrived on day 14 and the build quality felt adequate. It does what it says and nothing beyond that.,3,False,test,neutral
R001446,Audio,Ordered the toaster on a whim for 186 pounds and the finish is unremarkable. It sits in a drawer more often than not.,3,True,train,neutral
R001447,Audio,Bought the mousepad for my workshop 2 weeks back and found it excellent. I would order another without thinking twice.,4,True,train,positive
R001448,Office,I have used this keyboard for 4 weeks now and it is solid. Support answered my question the same afternoon.,5,True,train,positive
R001449,Audio,Ordered the kettle on a whim for 179 pounds and the finish is awful. Support have ignored two emails so far.,1,True,test,negative
R001450,Office,Honestly the keyboard was excellent for the 161 pounds I paid. I would order another without thinking twice.,4,False,test,positive
R001451,Audio,Setup took about 35 minutes and the whole kettle felt middling. There are better options if you can spend more.,3,True,train,neutral
R001452,Kitchen,The mousepad arrived on day 6 and the build quality felt outstanding. Support answered my question the same afternoon.,5,True,train,positive
R001453,Office,Setup took about 17 minutes and the whole blender felt flawless. It has become the one I reach for every morning.,5,False,train,positive
R001454,Kitchen,I have used this kettle for 3 weeks now and it is sturdy. Packaging was tidy and nothing was scratched.,4,True,train,positive
R001455,Office,Honestly the mousepad was fantastic for the 181 pounds I paid. It has survived two house moves already.,4,False,test,positive
R001456,Office,Bought the keyboard for my kitchen 28 weeks back and found it impressive. Packaging was tidy and nothing was scratched.,4,True,train,positive
R001457,Office,Compared to the monitor it replaced 18 weeks ago this one is average. About what I expected at this price.,3,True,train,neutral
R001458,Audio,After 13 weeks of daily use the mousepad still looks cheap. The listing photos do not match what turned up.,1,True,train,negative
R001459,Audio,I have used this speaker for 23 weeks now and it is flawless. I would order another without thinking twice.,4,True,test,positive
R001460,Kitchen,Does the job. No complaints. Used it for 8 weeks so far.,5,False,train,positive
R001461,Office,Ordered the lamp on a whim for 159 pounds and the finish is fantastic. I would order another without thinking twice.,5,True,train,positive
R001462,Audio,The kettle arrived on day 7 and the build quality felt terrible. I have started a return and want my money back.,1,False,train,negative
R001463,Audio,The monitor arrived on day 10 and the build quality felt outstanding. Worth every bit of what I paid.,5,True,train,positive
R001464,Audio,The toaster arrived on day 6 and the build quality felt dreadful. It stopped working entirely on the fourth day.,3,True,test,negative
R001465,Kitchen,I have used this router for 14 weeks now and it is impressive. It has survived two house moves already.,5,True,train,positive
R001466,Office,"Bought the mousepad for my studio 11 weeks back and found it okay. Fine for the money, forgettable otherwise.",3,False,train,neutral
R001467,Office,Compared to the chair it replaced 16 weeks ago this one is solid. Battery life beat what the listing promised.,4,True,train,positive
R001468,Kitchen,Bought the chair for my hallway 20 weeks back and found it defective. I would not put this in front of a guest.,2,False,train,negative
R001469,Office,"Ordered the router on a whim for 73 pounds and the finish is unremarkable. It works, though the manual was useless.",3,False,train,neutral
